90300.01.051;2
90300.01.061;2
94100.00.00.072;2
98300.15.07.001-01;2
90300.01.001;2
93930.016;2
93930.017;2
90300.01.011;2
86900.02.05.026;2
86601-Э(М2);2
94100.00.04.038;2
86502.900.008;2
86502.900.004;2
94020.00.014;2
86604.106;2
90300.01.101;2
93902.00.01.197;2
93902.00.02.144;2
90300.01.111;2
93910.04.007;2
93902.00.02.173;2
93902.00.01.145;2
90300.00.541;2
93900.00.01.177;2
93900.00.01.179;2
93902.00.01.037;2
93900.00.01.178;2
86402.083;2
93900.00.01.139;2
92201.12.171;2
93900.00.01.128;2
90300.111;2
86502.400.011;2
86501.400.003;2
86402.013;2
86502.200.011;2
86604.011;2
86401.027;2
92201.01.011;2
92201.02.011;2
92201.02.021;2
92201.02.101;2
92201.01.051;2
92201.01.081;2
92300.01.032;2
92300.01.034;2
92300.01.042;2
92201.01.071;2
92300.01.023;2
92300.01.022;2
92300.01.021;2
86301.004;2
92201.02.121;2
92101.01.011;2
92101.01.021;2
92101.01.031;2
92201.02.111;2
86401.123;2
92201.01.021;2
92201.02.051;2
92201.01.041;2
96500.01.011;2
96500.01.021;2
96500.02.011;2
96500.02.021;2
96500.03.021;2
90501.00.039;2
90501.00.038;2
86401.126;2
92201.01.131;2
92201.02.211;2
92101.01.051;2
92101.01.061;2
92101.01.083;2
92101.01.093;2
92101.01.073;2
92101.01.101;2
92201.02.221;2
86321.011;2
86321.021;2
92201.02.231;2
92300.01.024;2
92300.01.033;2
92201.02.241;2
92300.01.041;2
92300.01.071;2
92201.02.131;2
86604.001;2
86401.128;2
86321.031;2
86502.500.011;2
86401.028;2
86401.202;2
86604.017;2
86401.608;2
91402.00.011-22;2
91402.00.011-34;2
92101.01.111;2
92101.01.121;2
86320.031;2
86320.041;2
92101.01.131;2
92101.01.141;2
86401.007;2
92201.02.251;2
92201.02.261;2
92201.02.271;2
92201.02.281;2
86501.420.001;2
96500.04.011;2
96500.04.021;2
92201.01.151;2
92201.01.161;2
92001.01.061;2
92001.01.071;2
92001.01.091;2
92001.01.081;2
92001.01.051;2
86321.051;2
86321.061;2
92300.01.051;2
92300.01.091;2
91400.02.011-04;2
91400.02.011-05;2
91400.02.021-10;2
91400.02.021-11;2
91400.02.021-22;2
91400.02.021-23;2
91400.02.031-24;2
91400.02.031-25;2
92300.01.031;2
86401.020;2
96500.05.011;2
96500.08.011;2
96500.08.021;2
90501.00.097;2
90501.00.098;2
90501.00.076;2
92201.02.041;2
90501.00.137;2
90501.00.138;2
86502.800.007;2
96500.02.111;2
96500.02.121;2
92201.02.321;2
90501.00.116;2
92101.02.071;2
92101.02.061;2
98300.01.00.005;2
86401.611;2
92101.03.011;2
91400.04.021;2
91400.04.031;2
92201.01.141;2
90300.523;2
90300.511;2
90300.411;2
86401.131;2
86604.041;2
95000.01.002;8
95000.01.003;2
92201.02.331;2
90300.611;2
90300.623;2
86401.001;2
91400.04.041;2
93930.001;2
93930.002;2
93930.003;2
93930.004;2
93930.005;2
93930.006;2
93930.007;2
93930.008;2
90501.00.145;2
92201.01.061;2
92201.02.341;2
92201.02.351;2
92201.02.361;2
97100.115.001;2
97100.115.101;2
97100.115.201;2
90300.161;2
92001.01.101;2
92001.01.111;2
86602.034;2
86602.035;2
86602.001;2
86602.004;2
86602.005;2
94900.04.821-02;2
96500.12.021;2
96500.13.021;2
96500.12.011;2
96500.13.011;2
91402.00.011-10;2
86401.045;2
92201.02.371;2
90300.141;2
86604.018-01М2;2
91401.01.011-10;2
86401.010;2
92001.01.121;2
92001.02.061;2
93902.00.00.053;2
96500.15.011;2
96500.15.021;2
86401.905;2
92101.02.101;2
92101.02.111;2
92101.02.121;2
92101.02.051;2
92101.01.151;2
92001.01.131;2
92001.02.101;2
92001.02.111;2
92001.02.081;2
92001.02.091;2
92001.02.071;2
92001.02.041;2
92101.02.131;2
96500.06.011;2
96500.06.001;2
96500.07.001;2
96500.10.011;2
96500.10.021;2
96500.10.001;2
96500.11.011;2
96500.11.021;2
96500.03.011;2
92201.01.101;2
92201.01.111;2
92201.01.091;2
95000.00.003;2
95000.00.004;2
95000.00.009;6
86401.054;2
92201.05.011;2
96558.004;2
96557.004;2
96557.001;2
90400.00.451;2
92201.02.381;2
93930.011;2
93930.009;2
90501.00.187;2
90501.00.177;2
92201.01.201;2
90501.00.197;2
90501.00.198;2
86401.064;2
86401.062;2
94900.01.422;2
94900.01.423;2
90501.00.166;2
90501.00.167;2
90501.00.156;2
90501.00.157;2
86602.045;2
90300.191;2
90300.241;2
86501.250.002;2
86501.800.002;2
86502.100.017;2
91400.04.061;2
91400.05.031;2
91400.04.071;2
93500.101;2
86401.066;2
93500.411;2
96500.05.021;2
94900.01.712;2
92201.01.211;2
86502.700.021-01;2
90501.00.205;2
92201.02.391;2
91400.04.121;2
86602.036;2
86602.037;2
93911.012;2
92101.01.021А;2
86321.141;2
92201.02.041А;2
92101.02.151;2
92101.02.141;2
92001.02.121;2
90501.00.215;2
90501.00.216;2
91400.05.011;2
91400.06.011;2
86501.700.001;2
86501.220.001;2
86501.300.002;2
86501.500.001;2
86502.500.004;2
86502.600.004;2
91410.00.011;2
90210.00.016;2
91410.00.021;2
91410.00.031;2
92101.03.051;2
90501.00.019;2
90501.00.521;2
98300.01.00.006/1;2
86401.073;2
90501.00.234;2
91400.06.031;2
86401.075;2
86401.076;2
86320.061;2
93900.00.00.146;2
90502.00.017;2
86321.071;2
92001.02.131;2
92001.02.141;2
92101.02.171;2
92101.02.161;2
96500.17.021;2
96500.17.011;2
86604.075;2
94900.01.622;2
86502.700.004;2
86602.046;2
94900.01.312;2
93912.02.001;2
86401.086;2
86401.088;2
86604.068;2
86604.071;2
86401.082;2
90501.00.253;2
90501.00.049;2
90501.00.048;2
90300.681;2
92101.03.021;2
92201.02.181;2
90210.00.042;2
91400.05.091;2
86401.091;2
90501.00.266;2
93700.029;2
90300.00.021;2
90300.00.051;2
90300.00.081;2
90300.021;2
90300.051;2
90300.071;2
92201.02.161;2
91401.01.031;2
90300.911;2
86502.800.004;2
92201.03.101;2
90300.941;2
92201.02.081;2
86402.029;2
94000.02.003;2
94000.06.002;2
96500.18.011;2
96500.18.021;2
91400.05.051-14;2
94000.02.004;2
91400.07.031;2
91400.05.041;2
91400.05.021;2
96500.19.021;2
96500.19.011;2
94900.02.112;2
94900.02.113;2
94900.02.032;2
94900.02.033;2
94900.02.562;2
93920.01.00.001;2
93920.01.00.016;2
93920.01.02.024;2
91400.05.051-08;2
91400.05.051-09;2
91400.05.051-12;2
91400.05.051-15;2
90501.00.025;2
90501.00.018;2
90501.00.058;2
90501.00.088;2
90501.00.089;2
90502.00.021;2
94900.02.202;2
92201.02.951;2
86604.014;2
92201.01.171;2
86602.047;2
90300.441;2
90300.961;2
90300.971;2
92101.02.181;2
92201.01.221;2
91400.07.041;2
90502.00.032;2
90502.00.031;2
90502.00.041;2
90300.741;2
90502.00.052;2
90502.00.042;2
90300.751;2
92101.03.031;2
90502.00.061;2
92201.02.401;2
92201.01.241;2
92201.01.231;2
90300.081;2
92201.01.251;2
90300.032;2
90502.00.025;2
92101.01.181;2
92001.01.141;2
92001.02.151;2
93700.039;2
94100.01.01.001;2
93900.00.00.143;2
92001.02.161;2
92001.02.171;2
95000.16.003;2
94000.00.005;2
94110.00.002;2
94100.00.00.002;2
94100.00.00.004;2
94100.00.00.006;2
94100.00.00.007;2
94000.00.001;2
94000.00.002;2
94000.00.003;2
94000.00.004;2
93910.00.026;2
94010.00.002;2
93900.00.00.004;2
93900.00.00.005;2
93900.01.00.001;2
94000.00.008;2
94000.00.023;2
94000.00.012;2
91400.05.051-13;2
96571.004;2
96571.001;2
96571.002;2
96571.003-22;2
96571.003-03;2
98902.00.11.001-01У;2
86401.901;2
86602.041;2
86602.052;2
90501.00.241;2
90501.00.242;2
93920.01.00.026;2
93920.00.00.025;2
93900.00.00.026;2
93910.00.048;2
92201.02.421;2
93900.00.00.015;2
86401.515;2
93900.00.00.008;2
93900.00.00.009;2
93900.00.00.022;2
93900.00.00.024;2
86401.516;2
95000.08.002;6
94900.02.602;2
93900.00.04.001;2
93910.00.031;2
93910.00.032;2
93910.00.033;2
93910.00.035;2
93900.01.00.027;2
93900.01.00.023;2
93910.00.027;2
93910.00.028;2
93910.00.029;2
93920.01.00.027;2
93900.01.00.003;2
93900.01.00.005;2
93900.01.00.014;2
93900.01.00.002;2
93900.01.00.087;2
93920.01.00.009;2
93920.01.00.022;2
86401.904;2
86401.903;2
86401.520;2
90501.00.271;2
91400.07.061;2
86401.906;2
93900.00.00.014;2
93900.00.02.003;2
93920.01.02.019;2
86320.081;2
86401.143;2
86401.144;2
86502.210.001;2
86601.016-01М2;2
93910.00.023;2
86401.124;2
86401.306;2
92101.02.081;2
92101.02.031;2
92101.02.191;2
93900.00.00.029;2
86601.002-01М2;2
86501.800.006;2
90300.00.032;2
90300.00.062;2
90501.00.281;2
91402.01.022;2
92201.02.431;2
92201.01.261;2
86502.500.017;2
92500.02.00.001;2
92201.02.311;2
92201.02.441;2
92201.02.451;2
86321.091;2
90501.00.311;2
90501.00.291;2
90501.00.301;2
90300.641;2
90501.00.226;2
94900.02.322;2
90300.00.091;2
94900.02.812;2
94900.02.813;2
91401.01.061;2
93900.01.00.096;2
93900.01.00.073;2
93900.01.00.076;2
91400.07.071;2
91400.05.061;2
94000.00.024;2
91400.06.021;2
91400.06.022;2
93700.041;2
92201.02.851;2
94000.00.013;2
94104.00.00.024;2
93901.00.00.056;2
94160.00.001;2
93911.00.025;2
94180.00.001;2
93921.00.00.031;2
94144.00.00.013;2
94000.06.001;2
94144.00.00.024;2
94144.00.00.014;2
93900.01.00.066;2
93910.00.007;2
93920.00.00.001;2
94144.00.00.015;2
94144.00.00.022;2
93920.00.00.018;2
94000.00.006;2
93910.00.050;2
86604.004;2
94100.00.00.031;2
95000.18.002;6
86502.100.018;2
94020.00.009;2
86401.914;2
86401.311;2
92201.02.461;2
92201.02.471;2
92300.01.035;2
91700.002;2
91700.001;2
91800.001;2
90502.00.151;2
90501.00.321;2
93900.00.04.054;2
93900.00.04.121;2
86501.430.001;2
98300.01.01.006;2
98300.01.01.012;2
86401.915;2
98300.01.01.008;2
93900.00.04.029;2
93900.00.04.026;2
86401.916;2
92001.01.151;2
93910.00.016;2
94010.00.007;2
92201.02.481;2
92001.01.171;2
92001.01.161;2
93900.00.00.122;2
94160.00.004;2
93900.00.02.004;2
86401.112;2
93920.00.02.019;2
93900.00.02.057;2
93900.00.02.054;2
93910.02.022;2
92201.02.491;2
93910.02.025;2
93910.02.023;2
90210.00.121;2
94160.05.001;2
86401.002;2
86602.003;2
86502.200.009;2
93900.01.00.082;2
92500.03.00.010;2
92500.06.00.001;2
86401.004;2
90300.451;2
93900.00.06.029;2
91400.04.022;2
91400.04.011;2
92201.02.091;2
92201.02.411;2
92201.02.071;2
91400.04.122;2
86604.048;2
93900.00.00.032;2
92201.02.511;2
92201.02.501;2
92101.02.211;2
92201.02.531;2
92101.02.201;2
92201.02.521;2
92101.02.011;2
92101.02.041;2
92101.02.021;2
90501.00.331;2
92101.01.171;2
92101.01.191;2
92101.01.201;2
92101.01.161;2
92201.02.191;2
92201.02.541;2
92201.01.291;2
92201.01.281;2
92201.01.271;2
93900.01.02.021;2
86501.100.003;2
86501.650.002;2
92201.02.031;2
92201.02.061;2
92201.01.031;2
94100.00.00.029;2
92101.01.041;2
91401.00.011;2
92201.02.171;2
92201.02.141;2
90501.00.107;2
90501.00.108;2
90501.00.125;2
91400.04.012;2
86401.038;2
86401.003;2
86401.006;2
86601.003;2
86602.002;2
86401.103;2
86602.006;2
86401.011;2
86401.012;2
86401.013;2
86401.101;2
86401.108;2
86401.117;2
86401.109;2
86401.104;2
86401.102;2
86401.105;2
93500.007;2
93500.011;2
93700.004;2
93700.005;2
93700.006;2
93700.007;2
93700.008;2
86401.106;2
86401.107;2
86401.015;2
86401.016;2
86401.017;2
86401.018;2
93500.004;2
93500.008;2
93500.009;2
93500.012;2
93500.014;2
93500.018;2
93500.021;2
93500.022;2
86401.122;2
86401.024;2
86401.023;2
86401.111;2
86401.119;2
86401.113;2
86401.114;2
86602.008;2
86401.026;2
86604.016;2
86602.033;2
86602.032;2
86401.031;2
86601.005;2
86401.125;2
86401.035;2
86401.036;2
86401.127;2
93700.003;2
93700.012;2
86401.129;2
86604.020;2
86601.006;2
86401.037;2
86604.008;2
86401.040;2
92101.02.091;2
93500.401;2
86401.132;2
86604.062;2
86401.042;2
86401.043;2
86401.044;2
86604.045;2
86604.059;2
86604.051;2
86604.053;2
86604.055;2
86604.057;2
98120.121.001;2
98120.121.002;2
91402.01.011-10;2
91401.01.011-11;2
86401.133;2
86502.500.016;2
86401.049;2
86401.051;2
86401.052;2
86401.053;2
86401.055;2
96558.001;2
86401.063;2
86401.059;2
86401.058;2
86401.057;2
86401.065;2
91402.01.031;2
86401.067;2
86401.134;2
93901.012;2
86401.135;2
86604.066;2
90501.00.225;2
86603.106;2
86603.108;2
86603.111;2
86603.113;2
86603.115;2
86401.072;2
86401.074;2
94900.01.542;2
94900.01.543;2
86401.118;2
86401.136;2
93500.435;2
86401.077;2
93700.019;2
93700.021;2
93700.022;2
93700.023;2
93700.024;2
93700.025;2
93700.026;2
95000.02.002;8
95000.03.002;6
86401.083;2
86401.087;2
86401.138;2
86401.139;2
94000.02.002;2
94000.02.001;2
86401.078;2
86602.038;2
86604.073;2
92001.03.011;2
93901.05.001;2
93901.05.002;2
93901.05.003;2
93901.05.004;2
93901.05.005;2
93901.05.006;2
93901.05.007;2
93901.05.008;2
93901.05.009;2
93901.05.010;2
94003.05.001;2
94120.06.001;2
93920.01.00.004;2
93920.01.00.013;2
93920.01.00.014;2
93920.01.00.015;2
93920.01.00.017;2
93920.01.00.018;2
94000.06.003;2
94000.06.004;2
93902.00.02.002;2
93902.00.02.003;2
93902.00.02.004;2
93902.00.02.008;2
93902.00.02.009;2
93902.00.02.011;2
93902.00.02.012;2
86401.079;2
93500.438;2
93700.032;2
93700.033;2
93700.034;2
94020.02.004;2
94020.02.008;2
93920.00.00.021;2
93700.035;2
86401.093;2
86401.095;2
86401.141;2
86401.142;2
93700.036;2
93700.037;2
93700.038;2
93900.00.02.001;2
93900.01.02.001;2
93900.01.02.002;2
93900.01.05.001;2
86401.098;2
95000.16.004;2
94100.00.00.001;2
94100.00.00.003;2
94100.00.00.005;2
94110.00.001;2
94120.00.00.001;2
94120.00.00.002;2
93920.00.00.022;2
93900.00.00.001;2
93900.00.00.002;2
93900.00.00.003;2
93900.00.00.006;2
94000.06.005;2
94100.00.00.015;2
94100.00.00.026;2
94010.00.003;2
94010.00.006;2
86602.039;2
93900.00.00.007;2
93900.00.00.012;2
93900.00.00.013;2
93900.00.00.016;2
93900.00.00.017;2
93900.00.00.018;2
93900.00.00.021;2
93900.00.00.023;2
93900.00.00.025;2
93900.00.00.027;2
94100.00.00.028;2
86401.517;2
93900.00.02.002;2
93900.01.02.003;2
93900.01.00.042;2
93900.01.00.053;2
93900.01.00.054;2
93900.01.00.056;2
93900.01.00.057;2
93900.01.00.078;2
93900.01.00.079;2
93900.01.00.081;2
93900.01.00.083;2
93900.01.00.084;2
93900.01.00.085;2
93900.01.00.086;2
93910.00.034;2
93920.01.02.001;2
93920.01.00.019;2
93920.01.00.025;2
93900.01.00.007;2
93900.01.00.012;2
93900.01.00.017;2
93900.01.00.035;2
93900.01.00.089;2
93900.01.00.036;2
93900.01.00.006;2
93900.01.00.016;2
93900.01.02.015;2
86401.518;2
86401.519;2
91402.01.011-11;2
93900.01.00.033;2
93900.01.00.041;2
93900.00.00.031;2
93900.00.00.033;2
93900.00.00.036;2
93900.00.00.037;2
93900.00.00.038;2
93900.00.00.041;2
93900.00.00.042;2
93900.00.00.045;2
93900.00.00.049;2
93900.00.00.053;2
93900.00.00.054;2
93900.00.00.056;2
93900.00.00.057;2
93500.442;2
86401.522;2
93910.00.038;2
93900.00.01.001;2
93900.00.04.002;2
93900.01.00.068;2
93900.01.04.001;2
93900.01.04.002;2
93900.01.04.003;2
93920.01.05.001;2
86401.907;2
86602.042;2
86602.043;2
93900.00.00.092;2
86401.146;2
93900.00.00.093;2
93900.00.00.094;2
93900.00.00.095;2
93900.00.00.096;2
93900.00.00.097;2
93910.00.011;2
93910.00.022;2
93920.00.00.019;2
94020.03.001;2
93900.00.00.028;2
93910.00.024;2
94100.00.00.011;2
86401.524;2
86401.527;2
86401.912;2
93900.01.04.056;2
93901.00.00.064;2
93901.00.00.093;2
93901.00.00.094;2
93901.00.00.095;2
93900.00.04.065;2
93911.00.023;2
93921.00.00.004;2
93921.00.00.019;2
93901.00.00.103;2
91400.04.131;2
86401.147;2
93900.01.00.064;2
93900.01.00.071;2
93900.01.00.097;2
93900.01.00.098;2
93900.01.00.099;2
93910.00.015;2
93920.01.00.023;2
93920.01.00.029;2
94003.05.002;2
94160.00.002;2
86604.077;2
94000.00.014;2
94000.00.019;2
94104.00.00.013;2
94104.00.00.014;2
94104.00.00.015;2
94104.00.00.022;2
93910.00.005;2
93910.00.006;2
93900.00.00.044;2
93910.00.001;2
94160.00.003;2
93900.00.05.002;2
86604.079;2
94020.00.006;2
86401.149;2
93900.00.00.073;2
93900.00.00.076;2
93900.00.00.059;2
86401.312;2
86401.151;2
93900.00.04.084;2
94100.00.00.032;2
86401.317;2
86401.322;2
86401.326;2
86401.327;2
86401.152;2
86401.153;2
86401.329;2
93900.00.00.068;2
93910.00.014;2
93910.00.039;2
93920.00.00.004;2
94160.00.005;2
93900.00.00.123;2
93900.00.00.055;2
93900.00.00.058;2
93900.00.00.091;2
93900.00.00.124;2
93902.00.00.046;2
93902.00.00.071;2
93912.00.041;2
93922.00.00.014;2
93910.00.008;2
86401.917;2
86401.918;2
86401.919;2
93900.00.00.019;2
91402.01.041;2
93900.00.02.043;2
93900.00.02.082;2
93900.00.00.035;2
94100.00.00.016;2
94100.00.00.022;2
94020.00.002;2
94020.00.008;2
93910.00.003;2
93910.00.004;2
93910.00.012;2
94000.00.021;2
92201.02.551;2
93900.00.02.064;2
86401.533;2
92001.01.181;2
92001.01.191;2
92101.01.211;2
98300.01.00.003;2
98300.01.00.004;2
98300.01.00.007;2
86401.154;2
86401.155;2
86401.332;2
93900.00.00.064;2
95000.19.002;6
86401.156;2
93900.00.00.071;2
93900.00.00.098;2
93900.00.00.099;2
93900.00.00.125;2
93900.00.01.002;2
93900.00.01.003;2
93900.00.01.004;2
93910.01.007;2
93920.01.00.012;2
94100.00.00.033;2
90300.771;2
90300.781;2
94010.00.008;2
93900.00.00.069;2
93910.00.042;2
93910.00.043;2
94160.00.006;2
93920.00.04.031;2
92201.02.561;2
94900.02.152;2
94900.02.153;2
91400.04.051;2
95000.20.002;6
93900.01.00.009;2
93900.01.00.026;2
93920.01.00.038;2
93900.01.02.004;2
93900.01.02.005;2
86502.550.001;2
92201.01.301;2
92201.02.571;2
91402.02.011;2
91402.02.021;2
91402.02.031;2
91400.07.011;2
90501.00.341;2
90502.00.161;2
90502.00.171;2
90502.00.172;2
93920.00.00.017;2
93910.00.044;2
93900.00.00.126;2
90300.00.111;2
93901.00.05.101;2
93901.00.05.201;2
93901.00.05.301;2
94900.02.592;2
94900.02.593;2
94900.02.862;2
94900.02.863;2
93900.01.02.007;2
93900.01.02.008;2
93900.01.02.011;2
93900.01.02.014;2
93900.01.02.016;2
93900.01.02.017;2
93900.01.00.013;2
90501.00.351;2
93900.01.00.019;2
93900.01.00.029;2
93900.01.00.037;2
93900.01.00.047;2
93900.01.00.058;2
93900.01.00.059;2
93900.01.00.063;2
93900.01.00.065;2
93900.01.00.077;2
93900.01.00.125;2
93900.01.00.127;2
93910.00.002;2
93910.00.019;2
94100.00.00.012;2
94100.00.00.025;2
94100.00.00.034;2
94100.00.00.035;2
94100.00.00.036;2
94100.00.00.037;2
94100.00.00.038;2
93900.01.02.013;2
90300.841;2
90300.852;2
93920.01.01.014;2
93920.01.00.041;2
93920.01.00.039;2
93920.01.00.036;2
93920.01.00.021;2
93920.01.00.011;2
93920.01.00.008;2
93920.01.00.006;2
93920.01.00.003;2
86321.111;2
86321.101;2
93900.00.02.069;2
93910.02.044;2
86401.926;2
91400.05.071;2
91400.05.081;2
93902.00.00.057;2
93902.00.00.064;2
93902.00.00.065;2
93902.00.00.066;2
93902.00.00.068;2
93902.00.00.084;2
93902.00.00.118;2
93912.00.015;2
93912.00.017;2
93912.00.034;2
93912.00.039;2
93922.00.00.019;2
98800.01.41.101;2
98800.01.41.102;2
98800.01.41.041;2
98800.01.41.042;2
98800.01.41.045;2
98800.01.41.046;2
92101.02.221;2
94900.02.752;2
93900.00.00.034;2
94160.00.009;2
93900.00.00.129;2
94110.04.001;2
93900.00.00.131;2
94120.00.04.001;2
93900.00.00.086;2
93900.00.00.087;2
93900.00.00.088;2
93900.00.00.128;2
93900.00.00.132;2
93920.00.00.042;2
94100.00.01.001;2
94100.00.01.002;2
93920.01.00.037;2
94100.00.00.039;2
86602.044;2
93900.00.00.133;2
93900.00.00.134;2
93910.00.046;2
93920.00.00.014;2
93900.00.02.027;2
93900.00.02.041;2
93900.00.02.042;2
93900.00.06.054;2
93900.00.02.055;2
93900.00.04.064;2
93900.00.00.065;2
93900.00.00.066;2
93900.00.06.082;2
93900.00.04.093;2
93900.00.00.105;2
93910.02.008;2
93910.02.011;2
93910.02.014;2
93910.06.022;2
93910.04.023;2
93910.06.025;2
93910.00.036;2
93920.00.00.005;2
93920.00.02.007;2
93920.00.00.012;2
93920.00.00.029;2
93920.00.02.043;2
90502.01.011;2
90502.01.012;2
94900.04.851;2
94900.04.852;2
94900.04.853;2
94900.04.854;2
94900.04.855;2
98800.01.03.005;2
98800.01.03.035;2
93910.00.017;2
93910.00.018;2
94900.04.701;2
94900.04.702;2
94900.04.703;2
94900.04.704;2
94900.04.101;2
94900.04.102;2
94900.04.103;2
94900.04.104;2
94900.04.105;2
94900.04.106;2
94900.04.107;2
94900.04.111;2
94900.04.112;2
94900.04.113;2
94900.04.121;2
94900.04.131;2
94900.04.132;2
94900.04.201;2
94900.04.202;2
94900.04.203;2
94900.04.204;2
86401.931;2
93910.00.047;2
94100.00.00.041;2
94900.04.751;2
94900.04.752;2
94900.04.601;2
94900.04.602;2
94900.04.603;2
94900.04.604;2
94900.04.605;2
94900.04.606;2
94900.04.631;2
94900.04.632;2
94900.04.801;2
94900.04.802;2
94900.04.803;2
94900.04.811;2
94900.04.812;2
94900.04.813;2
93900.01.00.135;2
86401.314;2
86401.535;2
86401.537;2
86401.538;2
92201.03.111;2
92201.03.121;2
86501.230.001;2
94900.04.861;2
94900.04.871;2
94900.04.872;2
94900.04.873;2
90210.00.081;2
94020.00.001;2
94020.00.007;2
94020.00.011;2
93900.00.00.136;2
90210.00.071;2
94900.04.652;2
86401.934;2
86401.933;2
86401.158;2
86401.157;2
90501.00.361;2
90501.00.362;2
91400.07.021;2
91400.07.051;2
92101.02.231;2
92101.02.241;2
94900.04.881;2
94900.04.882;2
94900.04.883;2
94900.04.891;2
94900.04.892;2
94900.04.893;2
92001.01.201;2
91402.02.041;2
91402.02.051;2
93900.01.00.138;2
93900.01.00.137;2
93900.01.02.029;2
93900.01.06.064;2
96500.03.111;2
96500.03.121;2
93920.00.00.003;2
93920.00.00.016;2
94900.01.432;2
94900.04.911;2
94900.04.912;2
94900.04.913;2
